sku_id,category,week,your_price,competitor_price,cost,units_sold
ACC_0077,Accessories,16,51.25,58.78,29.7,196
ACC_0077,Accessories,17,51.42,50.52,29.7,205
ACC_0077,Accessories,18,52.16,59.28,29.7,194
ACC_0077,Accessories,19,53.83,55.44,29.7,206
ACC_0077,Accessories,20,53.8,46.12,29.7,172
ACC_0077,Accessories,21,51.4,45.5,29.7,212
ACC_0077,Accessories,22,51.88,47.5,29.7,203
ACC_0077,Accessories,23,50.85,55.83,29.7,229
ACC_0077,Accessories,24,53.84,46.64,29.7,200
ACC_0077,Accessories,25,52.35,50.49,29.7,189
ACC_0077,Accessories,26,53.72,50.65,29.7,180
ACC_0078,Accessories,1,69.56,71.38,39.94,200
ACC_0078,Accessories,2,66.29,63.72,39.94,224
ACC_0078,Accessories,3,70.79,66.93,39.94,177
ACC_0078,Accessories,4,65.56,57.95,39.94,208
ACC_0078,Accessories,5,70.77,70.45,39.94,196
ACC_0078,Accessories,6,67.36,74.43,39.94,183
ACC_0078,Accessories,7,68.81,71.19,39.94,188
ACC_0078,Accessories,8,70.63,71.85,39.94,200
ACC_0078,Accessories,9,70.13,73.5,39.94,181
ACC_0078,Accessories,10,68.78,65.66,39.94,187
ACC_0078,Accessories,11,65.49,72.47,39.94,217
ACC_0078,Accessories,12,69.74,65.92,39.94,183
ACC_0078,Accessories,13,66.56,75.76,39.94,200
ACC_0078,Accessories,14,70.48,73.08,39.94,215
ACC_0078,Accessories,15,66.81,74.0,39.94,236
ACC_0078,Accessories,16,68.96,62.06,39.94,194
ACC_0078,Accessories,17,69.84,79.08,39.94,199
ACC_0078,Accessories,18,65.34,56.0,39.94,211
ACC_0078,Accessories,19,69.82,68.89,39.94,198
ACC_0078,Accessories,20,69.41,75.52,39.94,165
ACC_0078,Accessories,21,70.26,69.48,39.94,188
ACC_0078,Accessories,22,70.25,62.94,39.94,205
ACC_0078,Accessories,23,68.31,76.82,39.94,202
ACC_0078,Accessories,24,66.8,74.28,39.94,224
ACC_0078,Accessories,25,70.06,65.45,39.94,166
ACC_0078,Accessories,26,66.8,63.21,39.94,199
ACC_0079,Accessories,1,58.44,63.83,40.81,214
ACC_0079,Accessories,2,59.23,65.44,40.81,220
ACC_0079,Accessories,3,58.62,62.23,40.81,190
ACC_0079,Accessories,4,61.49,52.82,40.81,186
ACC_0079,Accessories,5,61.73,63.92,40.81,189
ACC_0079,Accessories,6,57.77,63.0,40.81,197
ACC_0079,Accessories,7,62.8,61.2,40.81,203
ACC_0079,Accessories,8,57.26,63.12,40.81,245
ACC_0079,Accessories,9,59.23,55.84,40.81,195
ACC_0079,Accessories,10,61.72,63.53,40.81,198
ACC_0079,Accessories,11,62.53,67.17,40.81,191
ACC_0079,Accessories,12,60.03,52.8,40.81,217
ACC_0079,Accessories,13,62.11,59.42,40.81,204
ACC_0079,Accessories,14,58.57,52.83,40.81,191
ACC_0079,Accessories,15,61.61,60.38,40.81,183
ACC_0079,Accessories,16,57.89,61.53,40.81,219
ACC_0079,Accessories,17,59.14,67.25,40.81,185
ACC_0079,Accessories,18,61.91,54.55,40.81,203
ACC_0079,Accessories,19,62.43,68.24,40.81,210
ACC_0079,Accessories,20,60.58,56.38,40.81,165
ACC_0079,Accessories,21,57.36,52.24,40.81,212
ACC_0079,Accessories,22,57.06,52.48,40.81,213
ACC_0079,Accessories,23,59.13,65.49,40.81,217
ACC_0079,Accessories,24,58.04,53.36,40.81,243
ACC_0079,Accessories,25,58.09,62.3,40.81,226
ACC_0079,Accessories,26,60.94,56.66,40.81,178
ACC_0080,Accessories,1,22.55,25.91,14.65,219
ACC_0080,Accessories,2,21.74,22.1,14.65,179
ACC_0080,Accessories,3,23.38,25.72,14.65,188
ACC_0080,Accessories,4,22.72,24.06,14.65,197
ACC_0080,Accessories,5,22.81,22.55,14.65,182
ACC_0080,Accessories,6,22.64,23.12,14.65,217
ACC_0080,Accessories,7,22.42,23.92,14.65,206
ACC_0080,Accessories,8,22.89,21.26,14.65,204
ACC_0080,Accessories,9,22.45,21.12,14.65,193
ACC_0080,Accessories,10,22.55,19.23,14.65,198
ACC_0080,Accessories,11,22.23,23.12,14.65,214
ACC_0080,Accessories,12,23.33,26.66,14.65,202
ACC_0080,Accessories,13,21.56,20.15,14.65,203
ACC_0080,Accessories,14,21.56,23.8,14.65,213
ACC_0080,Accessories,15,22.76,25.43,14.65,180
ACC_0080,Accessories,16,22.39,20.04,14.65,193
ACC_0080,Accessories,17,22.96,21.96,14.65,193
ACC_0080,Accessories,18,23.2,25.3,14.65,200
ACC_0080,Accessories,19,23.65,22.84,14.65,204
ACC_0080,Accessories,20,22.82,24.44,14.65,188
ACC_0080,Accessories,21,23.27,21.79,14.65,162
ACC_0080,Accessories,22,22.61,19.52,14.65,187
ACC_0080,Accessories,23,22.52,22.77,14.65,196
ACC_0080,Accessories,24,21.54,19.47,14.65,216
ACC_0080,Accessories,25,21.92,22.76,14.65,197
ACC_0080,Accessories,26,21.9,20.46,14.65,207
ACC_0081,Accessories,1,70.8,61.16,56.24,229
ACC_0081,Accessories,2,71.02,70.86,56.24,226
ACC_0081,Accessories,3,72.72,68.45,56.24,198
ACC_0081,Accessories,4,71.05,67.68,56.24,211
ACC_0081,Accessories,5,70.6,61.77,56.24,199
ACC_0081,Accessories,6,73.15,74.52,56.24,189
ACC_0081,Accessories,7,68.62,61.7,56.24,208
ACC_0081,Accessories,8,71.24,68.6,56.24,202
ACC_0081,Accessories,9,73.29,76.27,56.24,227
ACC_0081,Accessories,10,72.03,65.57,56.24,181
ACC_0081,Accessories,11,69.17,73.59,56.24,222
ACC_0081,Accessories,12,72.2,80.06,56.24,183
ACC_0081,Accessories,13,68.75,76.82,56.24,204
ACC_0081,Accessories,14,70.94,66.6,56.24,192
ACC_0081,Accessories,15,71.76,79.15,56.24,215
ACC_0081,Accessories,16,71.71,77.39,56.24,191
ACC_0081,Accessories,17,68.45,70.34,56.24,220
ACC_0081,Accessories,18,70.24,75.77,56.24,192
ACC_0081,Accessories,19,74.36,74.32,56.24,201
ACC_0081,Accessories,20,68.94,63.65,56.24,264
ACC_0081,Accessories,21,71.8,74.94,56.24,210
ACC_0081,Accessories,22,69.39,62.58,56.24,212
ACC_0081,Accessories,23,70.2,63.18,56.24,194
ACC_0081,Accessories,24,69.8,67.06,56.24,225
ACC_0081,Accessories,25,70.42,63.55,56.24,171
ACC_0081,Accessories,26,68.28,76.5,56.24,198
ACC_0082,Accessories,1,41.39,40.19,29.29,199
ACC_0082,Accessories,2,43.81,47.01,29.29,200
ACC_0082,Accessories,3,43.55,38.24,29.29,168
ACC_0082,Accessories,4,40.76,37.56,29.29,228
ACC_0082,Accessories,5,44.14,41.85,29.29,176
ACC_0082,Accessories,6,40.74,35.44,29.29,242
ACC_0082,Accessories,7,40.88,38.97,29.29,198
ACC_0082,Accessories,8,41.07,42.89,29.29,226
ACC_0082,Accessories,9,40.37,42.86,29.29,227
ACC_0082,Accessories,10,42.8,45.27,29.29,195
ACC_0082,Accessories,11,44.25,39.71,29.29,200
ACC_0082,Accessories,12,43.08,48.36,29.29,174
ACC_0082,Accessories,13,44.46,46.55,29.29,196
ACC_0082,Accessories,14,43.79,46.86,29.29,186
ACC_0082,Accessories,15,43.59,37.52,29.29,206
ACC_0082,Accessories,16,43.81,45.62,29.29,181
ACC_0082,Accessories,17,41.57,38.5,29.29,205
ACC_0082,Accessories,18,43.17,48.04,29.29,203
ACC_0082,Accessories,19,41.96,47.87,29.29,198
ACC_0082,Accessories,20,42.0,44.32,29.29,198
ACC_0082,Accessories,21,40.97,42.43,29.29,196
ACC_0082,Accessories,22,41.8,47.18,29.29,228
ACC_0082,Accessories,23,42.79,37.14,29.29,194
ACC_0082,Accessories,24,43.03,47.08,29.29,195
ACC_0082,Accessories,25,40.41,36.1,29.29,194
ACC_0082,Accessories,26,42.98,42.8,29.29,211
ACC_0083,Accessories,1,44.84,40.13,34.62,179
ACC_0083,Accessories,2,47.05,41.63,34.62,180
ACC_0083,Accessories,3,45.42,43.24,34.62,203
ACC_0083,Accessories,4,46.08,41.2,34.62,178
ACC_0083,Accessories,5,45.76,45.67,34.62,194
ACC_0083,Accessories,6,45.79,51.26,34.62,201
ACC_0083,Accessories,7,44.55,50.37,34.62,206
ACC_0083,Accessories,8,43.02,37.88,34.62,232
ACC_0083,Accessories,9,46.02,40.71,34.62,179
ACC_0083,Accessories,10,45.41,47.95,34.62,189
ACC_0083,Accessories,11,44.92,45.76,34.62,194
ACC_0083,Accessories,12,43.87,49.38,34.62,209
ACC_0083,Accessories,13,44.32,49.21,34.62,207
ACC_0083,Accessories,14,47.29,53.9,34.62,165
ACC_0083,Accessories,15,44.97,40.14,34.62,196
ACC_0083,Accessories,16,44.66,46.61,34.62,234
ACC_0083,Accessories,17,46.63,53.16,34.62,176
ACC_0083,Accessories,18,45.72,49.86,34.62,205
ACC_0083,Accessories,19,47.08,47.25,34.62,180
ACC_0083,Accessories,20,44.99,44.83,34.62,201
ACC_0083,Accessories,21,46.41,48.05,34.62,166
ACC_0083,Accessories,22,44.76,43.04,34.62,175
ACC_0083,Accessories,23,45.24,42.95,34.62,219
ACC_0083,Accessories,24,47.05,47.37,34.62,183
ACC_0083,Accessories,25,47.06,42.71,34.62,183
ACC_0083,Accessories,26,43.19,42.44,34.62,227
ACC_0084,Accessories,1,47.71,46.15,32.63,216
ACC_0084,Accessories,2,49.42,46.03,32.63,222
ACC_0084,Accessories,3,47.1,50.13,32.63,188
ACC_0084,Accessories,4,50.02,54.75,32.63,254
ACC_0084,Accessories,5,47.13,51.61,32.63,219
ACC_0084,Accessories,6,48.76,45.38,32.63,207
ACC_0084,Accessories,7,49.57,44.29,32.63,199
ACC_0084,Accessories,8,48.42,54.14,32.63,193
ACC_0084,Accessories,9,48.13,44.6,32.63,205
ACC_0084,Accessories,10,50.74,45.12,32.63,181
ACC_0084,Accessories,11,50.02,43.02,32.63,184
ACC_0084,Accessories,12,50.53,50.87,32.63,187
ACC_0084,Accessories,13,48.0,48.46,32.63,189
ACC_0084,Accessories,14,48.81,55.61,32.63,190
ACC_0084,Accessories,15,48.82,54.06,32.63,197
ACC_0084,Accessories,16,51.38,50.23,32.63,196
ACC_0084,Accessories,17,47.23,44.78,32.63,199
ACC_0084,Accessories,18,51.4,52.38,32.63,219
ACC_0084,Accessories,19,49.02,47.81,32.63,216
ACC_0084,Accessories,20,47.15,45.47,32.63,249
ACC_0084,Accessories,21,50.24,48.65,32.63,195
ACC_0084,Accessories,22,46.87,49.51,32.63,225
ACC_0084,Accessories,23,47.57,52.8,32.63,219
ACC_0084,Accessories,24,47.53,44.5,32.63,201
ACC_0084,Accessories,25,48.78,44.93,32.63,209
ACC_0084,Accessories,26,47.79,51.97,32.63,203
ACC_0085,Accessories,1,67.34,63.73,46.53,192
ACC_0085,Accessories,2,63.71,59.02,46.53,202
ACC_0085,Accessories,3,69.1,69.26,46.53,205
ACC_0085,Accessories,4,63.53,66.57,46.53,207
ACC_0085,Accessories,5,64.83,63.24,46.53,211
ACC_0085,Accessories,6,69.15,78.98,46.53,173
ACC_0085,Accessories,7,64.67,55.85,46.53,201
ACC_0085,Accessories,8,64.72,67.73,46.53,245
ACC_0085,Accessories,9,68.64,66.05,46.53,186
ACC_0085,Accessories,10,67.77,69.6,46.53,191
ACC_0085,Accessories,11,67.23,68.5,46.53,149
ACC_0085,Accessories,12,65.84,74.11,46.53,189
ACC_0085,Accessories,13,65.49,61.09,46.53,196
ACC_0085,Accessories,14,69.2,65.25,46.53,180
ACC_0085,Accessories,15,68.29,63.36,46.53,186
ACC_0085,Accessories,16,69.28,78.72,46.53,195
ACC_0085,Accessories,17,63.76,56.48,46.53,209
ACC_0085,Accessories,18,66.73,64.45,46.53,165
ACC_0085,Accessories,19,67.96,61.44,46.53,187
ACC_0085,Accessories,20,63.16,58.71,46.53,243
ACC_0085,Accessories,21,63.97,58.6,46.53,183
ACC_0085,Accessories,22,68.78,75.23,46.53,201
ACC_0085,Accessories,23,64.44,59.32,46.53,234
ACC_0085,Accessories,24,69.17,62.24,46.53,205
ACC_0085,Accessories,25,63.09,63.92,46.53,234
ACC_0085,Accessories,26,63.16,58.05,46.53,241
ACC_0086,Accessories,1,53.61,57.21,39.01,195
ACC_0086,Accessories,2,54.51,57.5,39.01,185
ACC_0086,Accessories,3,57.24,65.77,39.01,200
ACC_0086,Accessories,4,52.16,47.92,39.01,226
ACC_0086,Accessories,5,53.63,51.39,39.01,214
ACC_0086,Accessories,6,54.86,57.32,39.01,182
ACC_0086,Accessories,7,52.25,44.64,39.01,222
ACC_0086,Accessories,8,54.97,54.69,39.01,173
ACC_0086,Accessories,9,52.85,54.02,39.01,215
ACC_0086,Accessories,10,54.42,55.72,39.01,189
ACC_0086,Accessories,11,53.89,46.48,39.01,188
ACC_0086,Accessories,12,55.21,62.68,39.01,199
ACC_0086,Accessories,13,52.0,57.2,39.01,227
ACC_0086,Accessories,14,55.89,51.93,39.01,194
ACC_0086,Accessories,15,57.06,49.86,39.01,188
ACC_0086,Accessories,16,54.94,51.42,39.01,180
ACC_0086,Accessories,17,55.68,52.22,39.01,191
ACC_0086,Accessories,18,56.19,58.3,39.01,191
ACC_0086,Accessories,19,57.24,64.08,39.01,180
ACC_0086,Accessories,20,54.79,50.44,39.01,207
ACC_0086,Accessories,21,57.17,63.87,39.01,210
ACC_0086,Accessories,22,54.78,52.88,39.01,210
ACC_0086,Accessories,23,52.03,52.41,39.01,205
ACC_0086,Accessories,24,56.11,55.29,39.01,212
ACC_0086,Accessories,25,52.51,48.31,39.01,209
ACC_0086,Accessories,26,53.84,51.32,39.01,180
ACC_0087,Accessories,1,42.57,45.8,28.08,196
ACC_0087,Accessories,2,41.97,35.68,28.08,209
ACC_0087,Accessories,3,43.06,47.92,28.08,185
ACC_0087,Accessories,4,42.19,38.52,28.08,208
ACC_0087,Accessories,5,44.24,45.2,28.08,209
ACC_0087,Accessories,6,44.23,45.4,28.08,194
ACC_0087,Accessories,7,43.52,46.76,28.08,199
ACC_0087,Accessories,8,43.11,42.91,28.08,179
ACC_0087,Accessories,9,43.34,40.06,28.08,163
ACC_0087,Accessories,10,42.21,43.66,28.08,231
ACC_0087,Accessories,11,43.1,46.02,28.08,191
ACC_0087,Accessories,12,42.98,37.87,28.08,182
ACC_0087,Accessories,13,43.42,39.25,28.08,200
ACC_0087,Accessories,14,42.25,44.42,28.08,237
ACC_0087,Accessories,15,43.6,44.7,28.08,172
ACC_0087,Accessories,16,44.42,46.55,28.08,175
ACC_0087,Accessories,17,43.36,40.25,28.08,198
ACC_0087,Accessories,18,42.23,46.09,28.08,197
ACC_0087,Accessories,19,43.84,49.19,28.08,163
ACC_0087,Accessories,20,43.79,46.47,28.08,185
ACC_0087,Accessories,21,40.93,41.66,28.08,218
ACC_0087,Accessories,22,40.75,43.08,28.08,222
ACC_0087,Accessories,23,43.02,42.67,28.08,196
ACC_0087,Accessories,24,41.47,37.38,28.08,213
ACC_0087,Accessories,25,42.44,38.13,28.08,249
ACC_0087,Accessories,26,44.34,47.54,28.08,207
ACC_0088,Accessories,1,27.16,31.06,18.4,209
ACC_0088,Accessories,2,26.81,30.73,18.4,182
ACC_0088,Accessories,3,27.95,27.63,18.4,233
ACC_0088,Accessories,4,26.49,29.2,18.4,212
ACC_0088,Accessories,5,25.8,27.71,18.4,219
ACC_0088,Accessories,6,26.09,26.5,18.4,187
ACC_0088,Accessories,7,26.33,24.52,18.4,221
ACC_0088,Accessories,8,25.99,23.11,18.4,205
ACC_0088,Accessories,9,27.55,25.79,18.4,197
ACC_0088,Accessories,10,26.01,25.95,18.4,216
ACC_0088,Accessories,11,25.4,26.36,18.4,199
ACC_0088,Accessories,12,26.27,25.54,18.4,195
ACC_0088,Accessories,13,26.42,23.14,18.4,210
ACC_0088,Accessories,14,26.89,30.87,18.4,198
ACC_0088,Accessories,15,26.22,26.11,18.4,196
ACC_0088,Accessories,16,25.64,27.9,18.4,239
ACC_0088,Accessories,17,26.17,28.32,18.4,222
ACC_0088,Accessories,18,25.81,24.15,18.4,232
ACC_0088,Accessories,19,26.22,28.16,18.4,209
ACC_0088,Accessories,20,27.54,27.63,18.4,224
ACC_0088,Accessories,21,25.53,27.78,18.4,196
ACC_0088,Accessories,22,26.16,27.49,18.4,205
ACC_0088,Accessories,23,25.54,26.36,18.4,217
ACC_0088,Accessories,24,27.37,29.26,18.4,155
ACC_0088,Accessories,25,25.52,25.97,18.4,180
ACC_0088,Accessories,26,26.68,30.6,18.4,179
ACC_0089,Accessories,1,51.64,51.96,30.5,215
ACC_0089,Accessories,2,52.3,59.74,30.5,207
ACC_0089,Accessories,3,53.95,48.92,30.5,167
ACC_0089,Accessories,4,50.58,43.51,30.5,191
ACC_0089,Accessories,5,50.27,54.22,30.5,224
ACC_0089,Accessories,6,51.83,48.56,30.5,204
ACC_0089,Accessories,7,53.52,53.77,30.5,209
ACC_0089,Accessories,8,52.85,58.45,30.5,174
ACC_0089,Accessories,9,49.94,57.35,30.5,191
ACC_0089,Accessories,10,50.06,44.1,30.5,228
ACC_0089,Accessories,11,53.87,61.09,30.5,183
ACC_0089,Accessories,12,52.57,57.82,30.5,177
ACC_0089,Accessories,13,52.44,59.79,30.5,180
ACC_0089,Accessories,14,49.72,53.49,30.5,190
ACC_0089,Accessories,15,49.96,47.0,30.5,200
ACC_0089,Accessories,16,51.55,57.64,30.5,184
ACC_0089,Accessories,17,51.52,54.1,30.5,203
ACC_0089,Accessories,18,49.48,48.38,30.5,206
ACC_0089,Accessories,19,53.63,59.83,30.5,179
ACC_0089,Accessories,20,53.36,55.15,30.5,188
ACC_0089,Accessories,21,50.97,56.9,30.5,220
ACC_0089,Accessories,22,52.49,53.52,30.5,175
ACC_0089,Accessories,23,51.48,51.21,30.5,195
ACC_0089,Accessories,24,51.14,46.41,30.5,206
ACC_0089,Accessories,25,52.79,52.4,30.5,204
ACC_0089,Accessories,26,50.24,51.49,30.5,188
ACC_0090,Accessories,1,47.89,51.33,33.37,186
ACC_0090,Accessories,2,47.65,46.45,33.37,199
ACC_0090,Accessories,3,46.93,45.63,33.37,197
ACC_0090,Accessories,4,48.19,49.41,33.37,189
ACC_0090,Accessories,5,45.93,47.46,33.37,206
ACC_0090,Accessories,6,48.1,47.94,33.37,208
ACC_0090,Accessories,7,45.06,46.59,33.37,241
ACC_0090,Accessories,8,46.14,52.28,33.37,235
ACC_0090,Accessories,9,45.56,39.51,33.37,177
ACC_0090,Accessories,10,45.49,51.33,33.37,218
ACC_0090,Accessories,11,46.64,40.27,33.37,194
ACC_0090,Accessories,12,45.59,44.65,33.37,198
ACC_0090,Accessories,13,45.89,47.75,33.37,191
ACC_0090,Accessories,14,47.57,44.56,33.37,221
ACC_0090,Accessories,15,48.32,53.84,33.37,183
ACC_0090,Accessories,16,45.83,40.73,33.37,224
ACC_0090,Accessories,17,48.09,43.57,33.37,202
ACC_0090,Accessories,18,49.24,44.04,33.37,178
ACC_0090,Accessories,19,47.16,46.18,33.37,189
ACC_0090,Accessories,20,45.72,51.06,33.37,197
ACC_0090,Accessories,21,45.42,38.67,33.37,215
ACC_0090,Accessories,22,44.77,49.88,33.37,213
ACC_0090,Accessories,23,49.07,53.07,33.37,191
ACC_0090,Accessories,24,48.2,49.31,33.37,183
ACC_0090,Accessories,25,48.12,49.45,33.37,174
ACC_0090,Accessories,26,47.33,43.53,33.37,188
ACC_0091,Accessories,1,18.63,20.63,12.2,194
ACC_0091,Accessories,2,19.46,22.19,12.2,196
ACC_0091,Accessories,3,18.88,17.74,12.2,170
ACC_0091,Accessories,4,18.68,16.32,12.2,219
ACC_0091,Accessories,5,19.02,16.62,12.2,194
ACC_0091,Accessories,6,19.39,16.65,12.2,200
ACC_0091,Accessories,7,19.02,18.0,12.2,173
ACC_0091,Accessories,8,17.95,20.48,12.2,209
ACC_0091,Accessories,9,18.46,20.31,12.2,184
ACC_0091,Accessories,10,18.0,16.37,12.2,209
ACC_0091,Accessories,11,18.52,19.31,12.2,194
ACC_0091,Accessories,12,18.53,16.91,12.2,202
ACC_0091,Accessories,13,18.24,16.32,12.2,242
ACC_0091,Accessories,14,18.72,20.31,12.2,207
ACC_0091,Accessories,15,18.18,18.95,12.2,175
ACC_0091,Accessories,16,18.53,18.21,12.2,174
ACC_0091,Accessories,17,18.64,21.22,12.2,186
ACC_0091,Accessories,18,18.82,16.1,12.2,184
ACC_0091,Accessories,19,19.18,19.57,12.2,185
ACC_0091,Accessories,20,18.6,16.25,12.2,222
ACC_0091,Accessories,21,19.2,17.81,12.2,200
ACC_0091,Accessories,22,18.69,20.67,12.2,180
ACC_0091,Accessories,23,18.79,16.15,12.2,181
ACC_0091,Accessories,24,18.17,19.37,12.2,206
ACC_0091,Accessories,25,19.53,19.11,12.2,181
ACC_0091,Accessories,26,18.17,17.29,12.2,243
ACC_0092,Accessories,1,37.67,39.38,24.74,168
ACC_0092,Accessories,2,35.03,36.17,24.74,238
ACC_0092,Accessories,3,36.94,37.92,24.74,166
ACC_0092,Accessories,4,37.8,34.73,24.74,204
ACC_0092,Accessories,5,34.99,31.4,24.74,220
ACC_0092,Accessories,6,36.24,34.6,24.74,193
ACC_0092,Accessories,7,38.01,38.45,24.74,178
ACC_0092,Accessories,8,35.7,35.27,24.74,212
ACC_0092,Accessories,9,34.74,37.43,24.74,198
ACC_0092,Accessories,10,35.53,37.3,24.74,184
ACC_0092,Accessories,11,35.86,32.96,24.74,219
ACC_0092,Accessories,12,36.55,35.18,24.74,186
ACC_0092,Accessories,13,37.69,41.18,24.74,206
ACC_0092,Accessories,14,37.78,37.56,24.74,186
ACC_0092,Accessories,15,36.61,34.55,24.74,174
ACC_0092,Accessories,16,38.26,36.6,24.74,168
ACC_0092,Accessories,17,35.19,39.24,24.74,210
ACC_0092,Accessories,18,38.03,33.03,24.74,187
ACC_0092,Accessories,19,35.79,33.1,24.74,201
ACC_0092,Accessories,20,35.21,30.63,24.74,221
ACC_0092,Accessories,21,36.87,37.64,24.74,205
ACC_0092,Accessories,22,37.2,40.21,24.74,213
ACC_0092,Accessories,23,36.32,34.95,24.74,220
ACC_0092,Accessories,24,38.16,43.05,24.74,203
ACC_0092,Accessories,25,36.97,41.72,24.74,182
ACC_0092,Accessories,26,35.5,40.67,24.74,197
ACC_0093,Accessories,1,14.46,13.6,8.05,212
ACC_0093,Accessories,2,13.39,12.07,8.05,236
ACC_0093,Accessories,3,14.59,14.6,8.05,178
ACC_0093,Accessories,4,13.55,12.38,8.05,216
ACC_0093,Accessories,5,13.81,15.66,8.05,229
ACC_0093,Accessories,6,13.86,11.88,8.05,194
ACC_0093,Accessories,7,13.24,14.65,8.05,231
ACC_0093,Accessories,8,13.65,13.27,8.05,186
ACC_0093,Accessories,9,14.19,14.5,8.05,192
ACC_0093,Accessories,10,13.96,13.56,8.05,191
ACC_0093,Accessories,11,14.47,14.98,8.05,168
ACC_0093,Accessories,12,13.75,12.05,8.05,215
ACC_0093,Accessories,13,14.39,13.89,8.05,170
ACC_0093,Accessories,14,13.87,11.84,8.05,203
ACC_0093,Accessories,15,14.06,13.86,8.05,187
ACC_0093,Accessories,16,14.12,13.55,8.05,171
ACC_0093,Accessories,17,13.67,15.06,8.05,200
ACC_0093,Accessories,18,14.16,13.8,8.05,224
ACC_0093,Accessories,19,14.1,13.61,8.05,195
ACC_0093,Accessories,20,13.98,12.06,8.05,213
ACC_0093,Accessories,21,14.2,14.06,8.05,218
ACC_0093,Accessories,22,13.23,12.45,8.05,210
ACC_0093,Accessories,23,14.46,14.78,8.05,178
ACC_0093,Accessories,24,13.88,14.62,8.05,206
ACC_0093,Accessories,25,13.53,14.4,8.05,243
ACC_0093,Accessories,26,13.27,11.58,8.05,205
ACC_0094,Accessories,1,28.38,25.38,17.23,207
ACC_0094,Accessories,2,29.15,31.97,17.23,202
ACC_0094,Accessories,3,28.32,27.26,17.23,232
ACC_0094,Accessories,4,28.64,27.55,17.23,225
ACC_0094,Accessories,5,29.59,31.34,17.23,219
ACC_0094,Accessories,6,28.35,24.57,17.23,216
ACC_0094,Accessories,7,30.19,31.61,17.23,203
ACC_0094,Accessories,8,29.74,25.94,17.23,187
ACC_0094,Accessories,9,28.61,30.04,17.23,219
ACC_0094,Accessories,10,28.22,24.46,17.23,220
ACC_0094,Accessories,11,29.89,26.94,17.23,177
ACC_0094,Accessories,12,29.25,31.92,17.23,212
ACC_0094,Accessories,13,30.16,29.48,17.23,182
ACC_0094,Accessories,14,28.8,25.66,17.23,213
ACC_0094,Accessories,15,30.68,30.64,17.23,187
ACC_0094,Accessories,16,29.7,27.55,17.23,200
ACC_0094,Accessories,17,30.12,32.92,17.23,177
ACC_0094,Accessories,18,30.79,28.34,17.23,182
ACC_0094,Accessories,19,30.77,29.0,17.23,172
ACC_0094,Accessories,20,30.92,32.25,17.23,194
ACC_0094,Accessories,21,28.9,30.46,17.23,175
ACC_0094,Accessories,22,28.2,26.73,17.23,202
ACC_0094,Accessories,23,29.38,31.75,17.23,202
ACC_0094,Accessories,24,29.67,30.64,17.23,203
ACC_0094,Accessories,25,30.17,26.61,17.23,200
ACC_0094,Accessories,26,30.58,30.39,17.23,195
ACC_0095,Accessories,1,40.22,40.5,29.78,233
ACC_0095,Accessories,2,43.3,44.11,29.78,204
ACC_0095,Accessories,3,42.73,46.77,29.78,166
ACC_0095,Accessories,4,40.29,45.02,29.78,215
ACC_0095,Accessories,5,43.4,49.77,29.78,182
ACC_0095,Accessories,6,41.85,45.58,29.78,171
ACC_0095,Accessories,7,42.98,47.01,29.78,179
ACC_0095,Accessories,8,41.33,43.27,29.78,196
ACC_0095,Accessories,9,40.37,38.08,29.78,231
ACC_0095,Accessories,10,43.19,45.16,29.78,237
ACC_0095,Accessories,11,40.07,39.27,29.78,217
ACC_0095,Accessories,12,41.22,39.75,29.78,234
ACC_0095,Accessories,13,41.23,40.05,29.78,210
ACC_0095,Accessories,14,41.61,42.95,29.78,186
ACC_0095,Accessories,15,43.36,39.18,29.78,171
ACC_0095,Accessories,16,41.42,47.31,29.78,210
ACC_0095,Accessories,17,42.29,40.9,29.78,206
ACC_0095,Accessories,18,43.71,42.75,29.78,207
ACC_0095,Accessories,19,43.1,45.14,29.78,158
ACC_0095,Accessories,20,40.92,35.06,29.78,215
ACC_0095,Accessories,21,43.2,41.96,29.78,185
ACC_0095,Accessories,22,40.35,34.81,29.78,208
ACC_0095,Accessories,23,43.4,38.98,29.78,204
ACC_0095,Accessories,24,40.49,39.46,29.78,265
ACC_0095,Accessories,25,40.7,44.43,29.78,193
ACC_0095,Accessories,26,40.93,46.22,29.78,191
ACC_0096,Accessories,1,74.43,76.35,40.69,194
ACC_0096,Accessories,2,73.85,68.13,40.69,204
ACC_0096,Accessories,3,72.93,72.76,40.69,199
ACC_0096,Accessories,4,74.83,66.92,40.69,173
ACC_0096,Accessories,5,73.38,63.9,40.69,188
ACC_0096,Accessories,6,75.35,84.91,40.69,181
ACC_0096,Accessories,7,69.67,62.43,40.69,209
ACC_0096,Accessories,8,69.58,60.49,40.69,216
ACC_0096,Accessories,9,75.38,71.04,40.69,154
ACC_0096,Accessories,10,69.46,71.98,40.69,235
ACC_0096,Accessories,11,74.93,79.8,40.69,169
ACC_0096,Accessories,12,71.34,60.65,40.69,253
ACC_0096,Accessories,13,75.42,74.42,40.69,217
ACC_0096,Accessories,14,68.59,76.41,40.69,213
ACC_0096,Accessories,15,73.13,64.71,40.69,194
ACC_0096,Accessories,16,74.9,68.18,40.69,204
ACC_0096,Accessories,17,74.77,68.15,40.69,185
ACC_0096,Accessories,18,70.85,70.81,40.69,201
ACC_0096,Accessories,19,74.72,67.45,40.69,201
ACC_0096,Accessories,20,72.27,71.19,40.69,188
